date,site,airtemp,humidity,pressure,windspeed,winddir,par,precip,sorad
2013-10-04,lkspo,11.807291666666666,84.39583333333333,,3.1364583333333336,39.53125,6425.1,0.8,0
2013-10-05,lkspo,9.653125,95.42708333333333,,3.825,34.69791666666667,2693.7999999999993,49.60000000000001,0
2013-10-06,lkspo,8.947916666666666,92.28125,,1.5385416666666667,202.88541666666669,8478.400000000005,4.299999999999999,0
2013-10-07,lkspo,8.311458333333333,79.90625,,1.6937499999999999,214.0625,30085.600000000002,0.3,0
2013-10-08,lkspo,12.812499999999998,68.23958333333333,,1.4354166666666668,140.83333333333334,26873.000000000004,0,0
2013-10-09,lkspo,16.120833333333334,68.35416666666667,,1.2875,172.86458333333331,26058.299999999996,0,0
2013-10-10,lkspo,10.994791666666668,85.73958333333334,,0.9083333333333333,134.77083333333334,24599.299999999996,0,0
2013-10-11,lkspo,14.298958333333333,80.13541666666667,,1.8729166666666668,161.63541666666666,21380.8,0.3,0
2013-10-12,lkspo,12.665625,70.8125,,2.5104166666666665,204.83333333333331,11179.300000000003,0,0
2013-10-13,lkspo,7.957291666666667,72.65625,,1.1104166666666666,216.4375,26885.000000000004,0,0
2013-10-14,lkspo,6.86875,83.53125,,1.1979166666666665,101.19791666666669,7898.700000000001,0,0
2013-10-15,lkspo,8.597916666666666,92.79166666666667,,2.8447916666666666,74.35416666666669,2331.7999999999997,37.199999999999974,0
2013-10-16,lkspo,6.877083333333333,75.94791666666666,,1.2427083333333333,253.53125,20288.399999999994,0,0
2013-10-17,lkspo,5.205208333333334,93.52083333333333,,0.8135416666666666,215.88541666666666,7563.7,5.699999999999998,0
2013-10-18,lkspo,5.498958333333333,77.17708333333334,,1.3156249999999998,255.14583333333334,19125.499999999996,1.8,0
2013-10-19,lkspo,3.2489583333333334,87.1875,,0.7958333333333333,211.07291666666666,13375.199999999995,0.3,0
2013-10-20,lkspo,1.3197916666666663,92.5,,0.7947916666666669,196,7617.7,6.499999999999998,0
2013-10-21,lkspo,1.58125,73.85416666666667,,2.6020833333333333,268.46875,10754.000000000004,0,0
2013-10-22,lkspo,0.5229166666666666,79.59375,,1.1260416666666666,246.5625,7595.7,0,0
2013-10-23,lkspo,1.0916666666666668,69.17708333333334,,2.5770833333333334,263.3125,9702.999999999996,0,0
2013-10-24,lkspo,2.345263157894737,71.49473684210525,,1.5884210526315787,234.53684210526313,11118.8,0,0
2013-10-25,lkspo,3.9375000000000004,71.32291666666667,,1.9187500000000002,185.65625,15491.000000000004,0,0
2013-10-26,lkspo,5.126041666666667,67.79166666666667,,2.685416666666667,258.26041666666663,12690.799999999997,0,0
2013-10-27,lkspo,4.1708333333333325,63.98958333333334,,1.9218750000000002,256.52083333333326,18280.2,0,0
2013-10-28,lkspo,-0.333333333333333,71.95833333333333,,1.575,134.64583333333337,8563.000000000002,0,0
2013-10-29,lkspo,-0.8750000000000002,91.84375,,0.30208333333333337,157.28125,6753.099999999998,0.8999999999999999,0
2013-10-30,lkspo,4.016666666666666,96.30208333333333,,0.40729166666666666,70.04166666666666,3241.4,0.8999999999999999,0
2013-10-31,lkspo,6.35,97.19791666666667,,0.7958333333333334,216.1666666666667,2659.6000000000004,2.6999999999999997,0
2013-11-01,lkspo,4.498958333333333,84.89583333333333,,1.6166666666666667,228.91666666666666,6119.299999999999,0,0
2013-11-02,lkspo,2.690625,77.44791666666666,,0.9177083333333332,218.78125,13425.700000000004,0,0
2013-11-03,lkspo,3.6249999999999982,72.75,,1.2885416666666667,115.40625,13030.900000000003,0,0
2013-11-04,lkspo,6.484374999999999,74.45833333333333,,2.1177083333333333,168.32291666666666,1809.6000000000001,4.799999999999999,0
